4230,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","VOLKSWAGEN",1595.00,"BENZ",74,"17/09/1996","2",,1780
4232,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","LANCIA - AUTOBIANCHI",1108.00,"BENZ",40,"15/10/1997","2",150,1320
4233,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","LANCIA - AUTOBIANCHI",1242.00,"BENZ",44,"09/07/1998","2",158,1330
4234,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","MILANO","VOLVO",1984.00,"BENZ",155,"01/01/1994","1",,1920
4238,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","FIAT - INNOCENTI",770.00,"BENZ",25,"30/03/1992","0",,1100
4239,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","FIAT - INNOCENTI",1108.00,"BENZ",40,"11/04/1994","1",,1325
4241,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","PAVIA","FIAT - INNOCENTI",1929.00,"GASOL",51,"01/01/1994","2",,2710
4243,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BRESCIA","FIAT - INNOCENTI",1581.00,"BENZ",76,"21/05/1996","2",,1630
4244,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","FIAT - INNOCENTI",1698.00,"GASOL",51,"13/12/1996","2",,1495
4245,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","MILANO","PEUGEOT",1905.00,"GASOL",68,"01/01/1996","2",,2360
4247,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","MILANO","DAF",5883.00,"GASOL",119,"01/01/1992","0",,10000
4248,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","FIAT - INNOCENTI",1242.00,"BENZ",54,"17/10/1997","2",,1620
4249,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","CITROEN",1360.00,"BENZ",69,"24/03/1992","1",,1235
4251,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","MONZA E DELLA BRIANZA","VOLKSWAGEN",1896.00,"GASOL",50,"30/03/1994","1",,2500
4252,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",1585.00,"BENZ",74,"01/01/1985","0",,1370
4254,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","ALFA ROMEO",1962.00,"B/GPL",102,"01/01/1992","0",,2110
4255,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","VARESE","CITROEN",1998.00,"BENZ",89,"16/03/1992","1",,1845
4257,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","FIAT - INNOCENTI",1995.00,"BENZ",110,"16/03/1992","0",,1775
4259,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","LODI","PEUGEOT",1905.00,"GASOL",51,"04/07/1997","2",,1955
4262,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","NISSAN",1275.00,"BENZ",55,"03/03/1998","2",,1300
4263,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","VOLKSWAGEN",1781.00,"BENZ",81,"01/01/1990","0",,1390
4264,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","VOLKSWAGEN",1043.00,"BENZ",33,"25/03/1992","1",,1200
4266,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FORD",1118.00,"B/GPL",39,"31/03/1992","0",,1220
4267,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","BMW",1796.00,"BENZ",100,"01/01/1990","0",,1565
4270,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",1108.00,"BENZ",37,"31/03/1992","0",,1210
4272,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",1756.00,"BENZ",100,"02/04/1992","0",,1520
4273,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",999.00,"BENZ",33,"11/05/1994","1",,1190
4274,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","LANCIA - AUTOBIANCHI",1929.00,"GASOL",66,"01/04/1992","1",,1730
4276,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","MILANO","OPEL",970.00,"BENZ",33,"01/04/1992","1",,1410
4279,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",1756.00,"BENZ",76,"12/04/1994","1",,1700
4280,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","OPEL",1389.00,"BENZ",55,"01/01/1991","0",,1470
4281,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","FIAT - INNOCENTI",1581.00,"BENZ",62,"01/01/1992","0",,1705
4282,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","MONZA E DELLA BRIANZA","IVECO - FIAT",7685.00,"GASOL",196,"01/01/1994","1",,18000
4283,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","PEUGEOT",1905.00,"BENZ",75,"16/03/1992","1",,1300
4284,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","PEUGEOT",954.00,"BENZ",37,"20/04/1994","1",,1240
4286,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","LANCIA - AUTOBIANCHI",1581.00,"BENZ",65,"17/03/1992","0",,1590
4287,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","CREMONA","PEUGEOT",1124.00,"BENZ",44,"25/09/1996","1",,1315
4288,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FORD",1998.00,"BENZ",87,"23/03/1992","1",,1660
4290,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FORD",1753.00,"GASOL",66,"22/05/1997","2",,1700
4291,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","MERCEDES",1998.00,"BENZ",100,"01/01/1994","2",,1845
4292,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","VOLKSWAGEN",1390.00,"BENZ",44,"04/03/1998","2",,1400
4293,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FORD",1998.00,"BENZ",87,"24/03/1992","1",,1570
4296,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","PAVIA","LANCIA - AUTOBIANCHI",1242.00,"BENZ",44,"23/07/1998","2",158,1330
4297,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","FIAT - INNOCENTI",1108.00,"BENZ",40,"23/07/1998","2",,1325
4298,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","MERCEDES",1998.00,"BENZ",100,"30/03/1994","1",,1845
4300,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","FIAT - INNOCENTI",899.00,"BENZ",29,"29/04/1998","2",145,1190
4302,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","RENAULT",1390.00,"BENZ",58,"25/03/1992","1",,1315
4303,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","MILANO","FORD",2496.00,"GASOL",59,"25/03/1992","1",,2650
4304,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","MERCEDES",1998.00,"BENZ",100,"30/03/1994","2",,1840
4306,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","MILANO","LANCIA - AUTOBIANCHI",1995.00,"BENZ",137,"30/03/1994","1",,1830
4307,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","AUDI",1984.00,"BENZ",103,"12/04/1994","1",,1860
4308,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","VARESE","MERCEDES",2497.00,"GASOL",83,"12/04/1994","2",,1875
4310,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","MONZA E DELLA BRIANZA","FIAT - INNOCENTI",2500.00,"GASOL",55,"01/01/1994","1",,3465
4311,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","MONZA E DELLA BRIANZA","FIAT - INNOCENTI",1697.00,"GASOL",42,"14/04/1994","1",,1310
4314,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","VOLKSWAGEN",1984.00,"BENZ",100,"18/03/1992","1",,1780
4315,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","MERCEDES",1996.00,"BENZ",90,"01/01/1992","1",,1715
4316,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",1108.00,"BENZ",40,"18/04/1994","1",,1300
4319,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",899.00,"BENZ",29,"30/03/1994","1",,1150
4328,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MANTOVA","VOLKSWAGEN",1968.00,"GASOL",110,"27/04/2016","6",132,2520
4335,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","VOLKSWAGEN",1197.00,"BENZ",66,"27/04/2016","6",107,1590
4336,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","MILANO","BMW",1170.00,"BENZ",92,"27/04/2016","3",,480
4337,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","BMW",1995.00,"GASOL",110,"27/04/2016","6",109,1955
4342,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MANTOVA","DACIA",1461.00,"GASOL",80,"27/04/2016","6",115,1795
4345,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",875.00,"BENZ",63,"27/04/2016","6",95,1460
4349,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","CHRYSLER",1956.00,"GASOL",103,"27/04/2016","6",150,2080
4351,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","VARESE","BMW",1997.00,"BENZ",180,"27/04/2016","6",159,1750
4355,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MANTOVA","CHRYSLER",1956.00,"GASOL",103,"27/04/2016","6",150,2080
4357,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BRESCIA","CHRYSLER",1956.00,"GASOL",103,"27/04/2016","6",150,2080
4374,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","COMO","FIAT - INNOCENTI",1242.00,"BENZ",51,"27/04/2016","6",119,1440
4377,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BRESCIA","FIAT - INNOCENTI",1242.00,"BENZ",51,"27/04/2016","6",119,1440
4382,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","CHRYSLER",1368.00,"BENZ",125,"27/04/2016","6",160,2010
4398,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","VARESE","FORD",1499.00,"GASOL",88,"27/04/2016","6",105,1915
4402,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LECCO","FIAT - INNOCENTI",1368.00,"BENZ",70,"27/04/2016","6",133,1650
4403,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","CREMONA","CITROEN",998.00,"BENZ",51,"27/04/2016","6",95,1240
4404,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","FIAT - INNOCENTI",1368.00,"BENZ",70,"27/04/2016","6",133,1650
4477,"A","AUTOVEICOLO PER USO SPECIALE","PROPRIO","LECCO","IVECO - FIAT",3908.00,"GASOL",100,"14/06/1999","2",,7490
4509,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","PAVIA","LAND ROVER",2495.00,"GASOL",63,"01/01/1987","0",,2325
4511,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","BERGAMO",,145.00,"B/OLIO",4,"01/01/1961","0",,
4520,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","MILANO","SUZUKI",385.00,"BENZ",24,"18/06/1999","1",,390
4523,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","CREMONA","DUCATI",748.00,"BENZ",46,"18/06/1999","0",,340
4528,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","PAVIA","BMW",848.00,"BENZ",54,"22/07/1998","1",,490
4542,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","VARESE","ITALJET",114.00,"B/OLIO",10,"25/05/1998","0",,290
4552,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","VARESE","HONDA",600.00,"BENZ",70,"10/03/2000","1",,386
4556,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","SONDRIO",,641.00,"BENZ",34,"01/01/1992","0",,314
4561,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","MILANO",,736.00,"BENZ",52,"01/01/1979","0",,390
4585,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","MILANO","SUZUKI",385.00,"BENZ",24,"10/03/2000","1",,390
4602,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","MONZA E DELLA BRIANZA",,1002.00,"BENZ",109,"04/06/1993","0",,280
4603,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","COMO",,125.00,"B/OLIO",17,"04/06/1993","0",,275
4617,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","CREMONA",,499.00,"BENZ",13,"01/01/1969","0",,840
4621,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","VARESE","MERCEDES",2497.00,"GASOL",66,"01/01/1988","0",,1720
4636,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","CREMONA","SEAT",903.00,"BENZ",32,"31/08/1988","0",,1315
4649,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BRESCIA","FERRARI",3405.00,"BENZ",221,"01/01/1992","1",,1680
4652,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","MILANO","FIAT - INNOCENTI",2500.00,"GASOL",85,"23/06/1994","2",,2810
4658,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","BRESCIA","VOLKSWAGEN",2370.00,"GASOL",57,"28/07/1994","1",,2540
4659,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","LANCIA - AUTOBIANCHI",1995.00,"BENZ",155,"31/08/1994","1",,1790
4661,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","MERCEDES",1997.00,"GASOL",53,"04/05/1984","0",,1500
4664,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","FORD",1796.00,"B/GPL",82,"29/09/1994","1",,1820
4667,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO",,1301.00,"BENZ",48,"01/01/1980","0",,1415
4668,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","ALFA ROMEO",1995.00,"BENZ",106,"13/06/1994","1",,1950
4670,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","FIAT - INNOCENTI",903.00,"BENZ",33,"01/01/1983","0",,1100
4673,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","FORD",1297.00,"BENZ",43,"19/07/1994","1",,1320
4681,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO",,1985.00,"BENZ",86,"01/01/1977","0",,1790
4685,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","BERGAMO",,17174.00,"GASOL",259,"01/01/1977","0",,18000
4688,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","FIAT - INNOCENTI",1372.00,"BENZ",52,"02/09/1988","0",,1410
4694,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LECCO","SUZUKI",1324.00,"BENZ",47,"18/04/1986","0",,1270
4699,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","LANCIA - AUTOBIANCHI",999.00,"BENZ",33,"02/08/1988","0",,1160
4709,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","COMO","FIAT - INNOCENTI",965.00,"BENZ",35,"01/01/1984","0",,1140
4711,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","COMO","PEUGEOT",1580.00,"BENZ",68,"01/01/1988","0",,1500
4712,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","PAVIA","VOLKSWAGEN",1588.00,"BENZ",81,"01/01/1981","0",,1230
4717,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","COMO","ROVER CARS",1342.00,"BENZ",54,"01/01/1988","0",,1295
4718,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","COMO",,1570.00,"BENZ",80,"01/01/1979","0",,1400
4737,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","PAVIA","BMW",1995.00,"GASOL",110,"25/03/2004","3",153,1915
4743,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","VARESE","VOLKSWAGEN",1198.00,"BENZ",47,"02/07/2004","4",142,1550
4747,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","MANTOVA","SUZUKI",400.00,"BENZ",25,"04/09/2008","3",,415
4751,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MANTOVA","CITROEN",1997.00,"GASOL",66,"25/06/2004","3",152,1920
4754,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","VARESE","BMW",1995.00,"GASOL",120,"27/01/2006","4",184,2060
4758,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","MILANO","RENAULT",1995.00,"GASOL",84,"03/08/2009","4",218,2770
4760,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","TOYOTA",998.00,"BENZ",50,"18/06/2009","4",99,1210
4762,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","PAVIA","FIAT - INNOCENTI",1242.00,"BENZ",51,"28/07/2008","4",119,1305
4773,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","VARESE","KAWASAKI",636.00,"BENZ",96,"13/07/2006","2",,372
4779,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","COMO","TOYOTA",998.00,"BENZ",51,"16/10/2009","4",118,1440
4781,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","PAVIA","TOYOTA",998.00,"BENZ",50,"25/09/2008","4",108,1190
4784,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","RENAULT",1461.00,"GASOL",78,"16/10/2009","4",124,1715
4787,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","CREMONA","SYM",124.00,"BENZ",6,"25/06/2004","1",,285
4788,"M","MOTOCICLO PER TRASPORTO PERSONE","PROPRIO","BRESCIA","BMW",652.00,"BENZ",37,"25/06/2004","2",,380
4796,"A","AUTOVEICOLO PER TRASPORTO SPECIFICO","DI TERZI CON AUTORIZZAZIONE LIBERA","MILANO","ISUZU",2999.00,"GASOL",110,"06/08/2008","4",,3500
4799,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","BMW",1596.00,"B/GPL",85,"29/12/2004","4",181,1705
4804,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","PAVIA","SUZUKI",1061.00,"BENZ",46,"29/12/2004","3",119,1165
4815,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","CREMONA","AUDI",2496.00,"GASOL",120,"11/06/2004","3",191,2200
4820,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","CITROEN",1124.00,"BENZ",44,"26/11/2008","4",140,1483
4821,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","VARESE","CITROEN",2999.00,"GASOL",116,"26/11/2008","4",241,3500
4822,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","OPEL",1598.00,"BENZ",77,"30/06/2006","4",158,1760
4824,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","CITROEN",1124.00,"BENZ",44,"07/03/2007","4",140,1483
4832,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","VARESE","VOLKSWAGEN",1043.00,"B/GPL",33,"12/04/1994","1",,1200
4833,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","VOLKSWAGEN",1896.00,"GASOL",66,"12/04/1994","2",,1655
4839,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","LODI","FIAT - INNOCENTI",1698.00,"GASOL",46,"15/10/1997","2",,1690
4841,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","VOLKSWAGEN",999.00,"BENZ",37,"15/10/1997","2",,1375
4843,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","SEAT",903.00,"BENZ",29,"25/03/1992","0",,1150
4848,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","MAZDA",1308.00,"BENZ",176,"11/04/1994","1",,1470
4849,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","FIAT - INNOCENTI",1242.00,"BENZ",54,"11/04/1994","2",,1385
4852,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","LANCIA - AUTOBIANCHI",1995.00,"BENZ",122,"01/01/1986","0",,1640
4854,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","HONDA",1997.00,"BENZ",99,"01/01/1991","0",,1659
4855,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","BMW",1991.00,"BENZ",110,"01/01/1994","1",,2100
4856,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","VOLKSWAGEN",1984.00,"BENZ",100,"02/06/1992","1",,1780
4858,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","ROVER CARS",1994.00,"BENZ",132,"03/06/1992","1",,1820
4859,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","MILANO","BMW",1796.00,"BENZ",83,"01/01/1991","1",,1605
4860,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","SUZUKI",1590.00,"BENZ",55,"01/01/1991","0",,1450
4861,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","MERCEDES",3199.00,"BENZ",170,"29/05/1992","1",,2400
4862,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",1581.00,"BENZ",57,"29/05/1992","1",,1480
4864,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",999.00,"BENZ",33,"16/12/1992","1",,1190
4869,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","ALFA ROMEO",1995.00,"BENZ",104,"20/05/1992","1",,1790
4870,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","BERGAMO","ALFA ROMEO",1962.00,"BENZ",86,"20/05/1992","1",,1280
4871,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","FIAT - INNOCENTI",1372.00,"BENZ",56,"19/09/1991","0",,1410
4872,"A","AUTOCARAVAN","PROPRIO","MILANO","FIAT - INNOCENTI",2445.00,"GASOL",53,"01/01/1985","0",,2850
4873,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","PAVIA","RENAULT",1171.00,"BENZ",43,"24/09/1991","0",,1255
4874,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","RENAULT",1171.00,"BENZ",43,"24/09/1991","0",,1265
4875,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","ALFA ROMEO",1351.00,"BENZ",66,"24/09/1991","0",,1365
4876,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","PAVIA","LANCIA - AUTOBIANCHI",1995.00,"BENZ",112,"09/12/1992","1",,1800
4877,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","ALFA ROMEO",1779.00,"BENZ",88,"21/05/1992","0",,1535
4878,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","MILANO","FIAT - INNOCENTI",1929.00,"GASOL",51,"26/09/1991","1",,2520
4879,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","CITROEN",602.00,"BENZ",21,"01/01/1984","0",,895
4881,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","MILANO","FIAT - INNOCENTI",1697.00,"GASOL",42,"16/09/1991","1",,1320
4882,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","ROVER CARS",1342.00,"BENZ",54,"01/01/1988","0",,1295
4883,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","CITROEN",1360.00,"GASOL",38,"01/01/1988","1",,1165
4884,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","LODI","VOLKSWAGEN",1595.00,"BENZ",54,"18/09/1991","0",,1380
4885,"A","AUTOVEIC.TRASP.PROMISCUO PERSONE/COSE","PROPRIO","MILANO","ALFA ROMEO",1712.00,"BENZ",77,"21/12/1992","1",,1395
4891,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","FIAT - INNOCENTI",770.00,"BENZ",25,"24/09/1991","0",,1100
4894,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","BMW",1767.00,"BENZ",65,"01/01/1988","0",,1480
4896,"A","AUTOCARRO PER TRASPORTO DI COSE","PROPRIO","MONZA E DELLA BRIANZA","CITROEN",1360.00,"GASOL",38,"12/05/1992","1",,1150
4897,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","MITSUBISHI",2477.00,"GASOL",73,"12/05/1992","2",,2650
4901,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MILANO","MERCEDES",2962.00,"BENZ",138,"14/05/1992","1",,2095
4902,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","PAVIA","FIAT - INNOCENTI",1372.00,"BENZ",56,"17/09/1991","0",,1410
4904,"A","AUTOVETTURA PER TRASPORTO DI PERSONE","PROPRIO","MONZA E DELLA BRIANZA","VOLKSWAGEN",1781.00,"BENZ",66,"21/05/1992","1",,1700
